Date,Open,High,Low,Close,Adj Close,Volume
2023-10-03,0.9541299939155579,0.9569500088691711,0.9528999924659729,0.9541299939155579,0.9541299939155579,0
2023-10-04,0.9549000263214111,0.95660001039505,0.9494500160217285,0.9549000263214111,0.9549000263214111,0
2023-10-05,0.951740026473999,0.9523000121116638,0.9490500092506409,0.951740026473999,0.951740026473999,0
2023-10-06,0.948170006275177,0.9538400173187256,0.943560004234314,0.948170006275177,0.948170006275177,0
2023-10-09,0.9463000297546387,0.950439989566803,0.9455000162124634,0.9463000297546387,0.9463000297546387,0
2023-10-10,0.9452800154685974,0.9473299980163574,0.9416599869728088,0.9452800154685974,0.9452800154685974,0
2023-10-11,0.9429699778556824,0.9440400004386902,0.9404199719429016,0.9429699778556824,0.9429699778556824,0
2023-10-12,0.9412400126457214,0.9482300281524658,0.9399300217628479,0.9412400126457214,0.9412400126457214,0
2023-10-13,0.9490600228309631,0.9527300000190735,0.9470999836921692,0.9490600228309631,0.9490600228309631,0
2023-10-16,0.9504299759864807,0.9509000182151794,0.9474499821662903,0.9504299759864807,0.9504299759864807,0
2023-10-17,0.9474800229072571,0.9493600130081177,0.9438409805297852,0.9474800229072571,0.9474800229072571,0
2023-10-18,0.9458000063896179,0.9499300122261047,0.9437999725341797,0.9458000063896179,0.9458000063896179,0
2023-10-19,0.9488999843597412,0.9497699737548828,0.9447000026702881,0.9488999843597412,0.9488999843597412,0
2023-10-20,0.944599986076355,0.9464499950408936,0.9433000087738037,0.944599986076355,0.944599986076355,0
2023-10-23,0.9442899823188782,0.9459099769592285,0.9391999840736389,0.9442899823188782,0.9442899823188782,0
2023-10-24,0.9372199773788452,0.9448000192642212,0.9354100227355957,0.9372199773788452,0.9372199773788452,0
2023-10-25,0.943809986114502,0.9463599920272827,0.942799985408783,0.943809986114502,0.943809986114502,0
2023-10-26,0.9463199973106384,0.949999988079071,0.9460999965667725,0.9463199973106384,0.9463199973106384,0
2023-10-27,0.9465699791908264,0.9491000175476074,0.9435999989509583,0.9465699791908264,0.9465699791908264,0
2023-10-30,0.9467499852180481,0.9480100274085999,0.9410880208015442,0.9467499852180481,0.9467499852180481,0
2023-10-31,0.9420599937438965,0.9462900161743164,0.9372900128364563,0.9420599937438965,0.9420599937438965,0
2023-11-01,0.9452599883079529,0.9503099918365479,0.945110023021698,0.9452599883079529,0.9452599883079529,0
2023-11-02,0.9445499777793884,0.9448000192642212,0.9372000098228455,0.9445499777793884,0.9445499777793884,0
2023-11-03,0.9416999816894531,0.9420199990272522,0.9313589930534363,0.9416999816894531,0.9416999816894531,0
2023-11-06,0.9317799806594849,0.9325399994850159,0.929627001285553,0.9317799806594849,0.9317799806594849,0
2023-11-07,0.932699978351593,0.9376699924468994,0.932699978351593,0.932699978351593,0.932699978351593,0
2023-11-08,0.9349200129508972,0.9380300045013428,0.9331799745559692,0.9349200129508972,0.9349200129508972,0
2023-11-09,0.9336699843406677,0.9362000226974487,0.9321399927139282,0.9336699843406677,0.9336699843406677,0
2023-11-10,0.9374200105667114,0.938289999961853,0.935230016708374,0.9374200105667114,0.9374200105667114,0
2023-11-13,0.9354400038719177,0.9376000165939331,0.9340999722480774,0.9354400038719177,0.9354400038719177,0
2023-11-14,0.9344199895858765,0.9351400136947632,0.920199990272522,0.9344199895858765,0.9344199895858765,0
2023-11-15,0.9192600250244141,0.9231100082397461,0.9185000061988831,0.9192600250244141,0.9192600250244141,0
2023-11-16,0.9212700128555298,0.9232800006866455,0.9179400205612183,0.9212700128555298,0.9212700128555298,0
2023-11-17,0.9213399887084961,0.923770010471344,0.9180799722671509,0.9213399887084961,0.9213399887084961,0
2023-11-20,0.9168400168418884,0.9175999760627747,0.9136499762535095,0.9168400168418884,0.9168400168418884,0
2023-11-21,0.9135800004005432,0.9154999852180481,0.9118000268936157,0.9135800004005432,0.9135800004005432,0
2023-11-22,0.9158999919891357,0.9212700128555298,0.9155399799346924,0.9158999919891357,0.9158999919891357,0
2023-11-23,0.9182000160217285,0.9184399843215942,0.9151600003242493,0.9182000160217285,0.9182000160217285,0
2023-11-24,0.9168999791145325,0.9178000092506409,0.9137300252914429,0.9168999791145325,0.9168999791145325,0
2023-11-27,0.9140400290489197,0.9152600169181824,0.9124699831008911,0.9140400290489197,0.9140400290489197,0
2023-11-28,0.9125400185585022,0.9144899845123291,0.9085000157356262,0.9125400185585022,0.9125400185585022,0
2023-11-29,0.9085999727249146,0.912310004234314,0.9077000021934509,0.9085999727249146,0.9085999727249146,0
2023-11-30,0.911270022392273,0.9178599715232849,0.9103000164031982,0.911270022392273,0.911270022392273,0
2023-12-01,0.9180999994277954,0.923229992389679,0.9162999987602234,0.9180999994277954,0.9180999994277954,0
2023-12-04,0.918429970741272,0.9254400134086609,0.9185000061988831,0.918429970741272,0.918429970741272,0
2023-12-05,0.9226999878883362,0.9274200201034546,0.9218000173568726,0.9226999878883362,0.9226999878883362,0
2023-12-06,0.9264699816703796,0.9282299876213074,0.9256100058555603,0.9264699816703796,0.9264699816703796,0
2023-12-07,0.9287899732589722,0.9295700192451477,0.9261999726295471,0.9287899732589722,0.9287899732589722,0
2023-12-08,0.9265999794006348,0.9318400025367737,0.9258800148963928,0.9265999794006348,0.9265999794006348,0
2023-12-11,0.9288700222969055,0.9308199882507324,0.9276999831199646,0.9288700222969055,0.9288700222969055,0
2023-12-12,0.9287999868392944,0.9292100071907043,0.9240400195121765,0.9287999868392944,0.9287999868392944,0
2023-12-13,0.92603999376297,0.9281600117683411,0.9252200126647949,0.92603999376297,0.92603999376297,0
2023-12-14,0.9186000227928162,0.9190999865531921,0.9087499976158142,0.9186000227928162,0.9186000227928162,0
2023-12-15,0.9096199870109558,0.9172400236129761,0.9085999727249146,0.9096199870109558,0.9096199870109558,0
2023-12-18,0.9178299903869629,0.9178900122642517,0.9149100184440613,0.9178299903869629,0.9178299903869629,0
2023-12-19,0.9154300093650818,0.9160799980163574,0.9100840091705322,0.9154300093650818,0.9154300093650818,0
2023-12-20,0.9106600284576416,0.9144399762153625,0.9107699990272522,0.9106600284576416,0.9106600284576416,0
2023-12-21,0.9136000275611877,0.9143900275230408,0.9091100096702576,0.9136000275611877,0.9136000275611877,0
2023-12-22,0.9085800051689148,0.9095699787139893,0.9057499766349792,0.9085800051689148,0.9085800051689148,0
2023-12-25,0.9068999886512756,0.9090999960899353,0.9056000113487244,0.9068999886512756,0.9068999886512756,0
2023-12-26,0.9074199795722961,0.90829998254776,0.9057999849319458,0.9074199795722961,0.9074199795722961,0
2023-12-27,0.9055500030517578,0.9066799879074097,0.8990799784660339,0.9055500030517578,0.9055500030517578,0
2023-12-28,0.9002000093460083,0.9032599925994873,0.8977100253105164,0.9002000093460083,0.9002000093460083,0
2023-12-29,0.9034900069236755,0.9055299758911133,0.9020000100135803,0.9034900069236755,0.9034900069236755,0
2024-01-01,0.9045000076293945,0.9057999849319458,0.904699981212616,0.9045000076293945,0.9045000076293945,0
2024-01-02,0.9059000015258789,0.9139099717140198,0.9053000211715698,0.9059000015258789,0.9059000015258789,0
2024-01-03,0.9139299988746643,0.9175400137901306,0.9118260145187378,0.9139299988746643,0.9139299988746643,0
2024-01-04,0.9150999784469604,0.9160000085830688,0.9115599989891052,0.9150999784469604,0.9150999784469604,0
2024-01-05,0.9134600162506104,0.9191300272941589,0.9093899726867676,0.9134600162506104,0.9134600162506104,0
2024-01-08,0.91389000415802,0.915369987487793,0.9108999967575073,0.91389000415802,0.91389000415802,0
2024-01-09,0.913100004196167,0.9163699746131897,0.9118000268936157,0.913100004196167,0.913100004196167,0
2024-01-10,0.9147099852561951,0.9154700040817261,0.9115999937057495,0.9147099852561951,0.9147099852561951,0
2024-01-11,0.9111499786376953,0.9147899746894836,0.9097999930381775,0.9111499786376953,0.9111499786376953,0
2024-01-12,0.910610020160675,0.9143199920654297,0.9101999998092651,0.910610020160675,0.910610020160675,0
2024-01-15,0.9136000275611877,0.9145699739456177,0.9125000238418579,0.9136000275611877,0.9136000275611877,0
2024-01-16,0.9136000275611877,0.9202100038528442,0.9135199785232544,0.9136000275611877,0.9136000275611877,0
2024-01-17,0.919219970703125,0.9220499992370605,0.9186999797821045,0.919219970703125,0.919219970703125,0
2024-01-18,0.9186300039291382,0.9217699766159058,0.9168000221252441,0.9186300039291382,0.9186300039291382,0
2024-01-19,0.919189989566803,0.9201099872589111,0.9180499911308289,0.919189989566803,0.919189989566803,0
2024-01-22,0.9180799722671509,0.9190899729728699,0.9165999889373779,0.9180799722671509,0.9180799722671509,0
2024-01-23,0.9190999865531921,0.9238499999046326,0.9158999919891357,0.9190999865531921,0.9190999865531921,0
2024-01-24,0.920989990234375,0.921500027179718,0.9147899746894836,0.920989990234375,0.920989990234375,0
2024-01-25,0.918969988822937,0.9236900210380554,0.9174000024795532,0.918969988822937,0.918969988822937,0
2024-01-26,0.9219099879264832,0.924780011177063,0.9188399910926819,0.9219099879264832,0.9219099879264832,0
2024-01-29,0.9222099781036377,0.9261699914932251,0.9216799736022949,0.9222099781036377,0.9222099781036377,0
2024-01-30,0.922980010509491,0.924839973449707,0.921180009841919,0.922980010509491,0.922980010509491,0
2024-01-31,0.92221999168396,0.9252700209617615,0.9186400175094604,0.92221999168396,0.92221999168396,0
2024-02-01,0.9255899786949158,0.927619993686676,0.9203400015830994,0.9255899786949158,0.9255899786949158,0
2024-02-02,0.9195700287818909,0.9273800253868103,0.9175999760627747,0.9195700287818909,0.9195700287818909,0
2024-02-05,0.9276400208473206,0.9324300289154053,0.9269999861717224,0.9276400208473206,0.9276400208473206,0
2024-02-06,0.9309399724006653,0.9324399828910828,0.929099977016449,0.9309399724006653,0.9309399724006653,0
2024-02-07,0.929610013961792,0.9296799898147583,0.9272699952125549,0.929610013961792,0.929610013961792,0
2024-02-08,0.9280099868774414,0.9308300018310547,0.926800012588501,0.9280099868774414,0.9280099868774414,0
2024-02-09,0.9278799891471863,0.9290300011634827,0.9264000058174133,0.9278799891471863,0.9278799891471863,0
2024-02-12,0.9260799884796143,0.9295700192451477,0.9254599809646606,0.9260799884796143,0.9260799884796143,0
2024-02-13,0.928309977054596,0.9344000220298767,0.9262999892234802,0.928309977054596,0.928309977054596,0
2024-02-14,0.9337999820709229,0.9349700212478638,0.9315800070762634,0.9337999820709229,0.9337999820709229,0
2024-02-15,0.9317799806594849,0.9323800206184387,0.9271000027656555,0.9317799806594849,0.9317799806594849,0
2024-02-16,0.9281700253486633,0.9315800070762634,0.9276000261306763,0.9281700253486633,0.9281700253486633,0
2024-02-19,0.9272599816322327,0.9291099905967712,0.926800012588501,0.9272199869155884,0.9272199869155884,0
2024-02-20,0.9280400276184082,0.9291499853134155,0.9226300120353699,0.9280400276184082,0.9280400276184082,0
2024-02-21,0.9247999787330627,0.9266200065612793,0.9240000247955322,0.9247999787330627,0.9247999787330627,0
2024-02-22,0.9241799712181091,0.9254900217056274,0.9185900092124939,0.9241799712181091,0.9241799712181091,0
2024-02-23,0.9237300157546997,0.9247499704360962,0.9225599765777588,0.9237300157546997,0.9237300157546997,0
2024-02-26,0.9242500066757202,0.924780011177063,0.9208899736404419,0.9242100119590759,0.9242100119590759,0
2024-02-27,0.9215800166130066,0.9230499863624573,0.9202899932861328,0.9215800166130066,0.9215800166130066,0
2024-02-28,0.9221000075340271,0.92603999376297,0.9218999743461609,0.9221000075340271,0.9221000075340271,0
2024-02-29,0.9226099848747253,0.9254400134086609,0.9211599826812744,0.9226099848747253,0.9226099848747253,0
2024-03-01,0.9254999756813049,0.9259899854660034,0.9223799705505371,0.9254999756813049,0.9254999756813049,0
2024-03-04,0.9222800135612488,0.9226300120353699,0.9202600121498108,0.9222800135612488,0.9222800135612488,0
2024-03-05,0.9212200045585632,0.9222800135612488,0.919510006904602,0.9212200045585632,0.9212200045585632,0
2024-03-06,0.9211500287055969,0.9222599864006042,0.9162499904632568,0.9211500287055969,0.9211500287055969,0
2024-03-07,0.9174699783325195,0.9200199842453003,0.9139999747276306,0.9174699783325195,0.9174699783325195,0
2024-03-08,0.9132300019264221,0.9151600003242493,0.9109100103378296,0.9132300019264221,0.9132300019264221,0
2024-03-11,0.9138299822807312,0.9161999821662903,0.9132000207901001,0.9138299822807312,0.9138299822807312,0
2024-03-12,0.9147999882698059,0.9171599745750427,0.9139000177383423,0.9147999882698059,0.9147999882698059,0
2024-03-13,0.9150999784469604,0.9157099723815918,0.9132999777793884,0.9150999784469604,0.9150999784469604,0
2024-03-14,0.9128000140190125,0.9187700152397156,0.912850022315979,0.9128000140190125,0.9128000140190125,0
2024-03-15,0.9188299775123596,0.9196400046348572,0.9172999858856201,0.9188299775123596,0.9188299775123596,0
2024-03-18,0.9189000129699707,0.9190499782562256,0.9168000221252441,0.9189000129699707,0.9189000129699707,0
2024-03-19,0.9196299910545349,0.9229300022125244,0.9193000197410583,0.9196299910545349,0.9196299910545349,0
2024-03-20,0.9205300211906433,0.9227700233459473,0.9196000099182129,0.9205300211906433,0.9205300211906433,0
2024-03-21,0.9143099784851074,0.9211099743843079,0.9136999845504761,0.9143099784851074,0.9143099784851074,0
2024-03-22,0.9206100106239319,0.9251499772071838,0.9200000166893005,0.9206100106239319,0.9206100106239319,0
2024-03-25,0.925279974937439,0.9257000088691711,0.9222000241279602,0.925279974937439,0.925279974937439,0
2024-03-26,0.9226599931716919,0.9236999750137329,0.9204599857330322,0.9226599931716919,0.9226599931716919,0
2024-03-27,0.9231600165367126,0.9249200224876404,0.922569990158081,0.9231600165367126,0.9231600165367126,0
2024-03-28,0.924780011177063,0.9280300140380859,0.9235000014305115,0.924780011177063,0.924780011177063,0
2024-03-29,0.9264000058174133,0.928600013256073,0.9253000020980835,0.9264000058174133,0.9264000058174133,0
2024-04-01,0.9265499711036682,0.9318299889564514,0.9258000254631042,0.9265499711036682,0.9265499711036682,0
2024-04-02,0.9313399791717529,0.9323700070381165,0.9277499914169312,0.9313399791717529,0.9313399791717529,0
2024-04-03,0.928629994392395,0.9289600253105164,0.9232000112533569,0.928629994392395,0.928629994392395,0
2024-04-04,0.9226499795913696,0.9229300022125244,0.9194700121879578,0.9226499795913696,0.9226499795913696,0
2024-04-05,0.922760009765625,0.926639974117279,0.9217900037765503,0.922760009765625,0.922760009765625,0
2024-04-08,0.9233199954032898,0.9240800142288208,0.9209499955177307,0.9233199954032898,0.9233199954032898,0
2024-04-09,0.9204999804496765,0.9216700196266174,0.91839998960495,0.9204999804496765,0.9204999804496765,0
2024-04-10,0.9208700060844421,0.9316400289535522,0.9200999736785889,0.9208700060844421,0.9208700060844421,0
2024-04-11,0.9309499859809875,0.9345399737358093,0.9297299981117249,0.9309499859809875,0.9309499859809875,0
2024-04-12,0.9322400093078613,0.941290020942688,0.9319999814033508,0.9322400093078613,0.9322400093078613,0
2024-04-15,0.9390000104904175,0.9412999749183655,0.9376000165939331,0.9390000104904175,0.9390000104904175,0
2024-04-16,0.9411100149154663,0.9430299997329712,0.9386100172996521,0.9411100149154663,0.9411100149154663,0
2024-04-17,0.9414899945259094,0.9426699876785278,0.938730001449585,0.9414899945259094,0.9414899945259094,0
2024-04-18,0.9372599720954895,0.9391599893569946,0.9352999925613403,0.9372599720954895,0.9372599720954895,0
2024-04-19,0.9394800066947937,0.9423499703407288,0.9362999796867371,0.9394800066947937,0.9394800066947937,0
2024-04-22,0.9382799863815308,0.9411699771881104,0.9370999932289124,0.9382399916648865,0.9382399916648865,0
2024-04-23,0.9386100172996521,0.9399099946022034,0.933709979057312,0.9386100172996521,0.9386100172996521,0
2024-04-24,0.9341999888420105,0.9363999962806702,0.9332000017166138,0.9341999888420105,0.9341999888420105,0
2024-04-25,0.9345899820327759,0.9364399909973145,0.9318000078201294,0.9345899820327759,0.9345899820327759,0
2024-04-26,0.9319999814033508,0.9367200136184692,0.9299799799919128,0.9319999814033508,0.9319999814033508,0
2024-04-29,0.9339799880981445,0.9353700280189514,0.9315000176429749,0.9339799880981445,0.9339799880981445,0
2024-04-30,0.933210015296936,0.935949981212616,0.9314000010490417,0.933210015296936,0.933210015296936,0
2024-05-01,0.9375100135803223,0.9389600157737732,0.9355700016021729,0.9375100135803223,0.9375100135803223,0
2024-05-02,0.932699978351593,0.9366999864578247,0.9319000244140625,0.932699978351593,0.932699978351593,0
2024-05-03,0.9316999912261963,0.9323999881744385,0.9251199960708618,0.9316999912261963,0.9316999912261963,0
2024-05-06,0.9295300245285034,0.9296799898147583,0.9265999794006348,0.9295300245285034,0.9295300245285034,0
2024-05-07,0.9287199974060059,0.9297299981117249,0.926800012588501,0.9287199974060059,0.9287199974060059,0
2024-05-08,0.9301900267601013,0.9314699769020081,0.9294999837875366,0.9301900267601013,0.9301900267601013,0
2024-05-09,0.9304999709129333,0.9323899745941162,0.9273999929428101,0.9304999709129333,0.9304999709129333,0
2024-05-10,0.9272000193595886,0.9291899800300598,0.9265000224113464,0.9272000193595886,0.9272000193595886,0
2024-05-13,0.9284700155258179,0.9288100004196167,0.9253000020980835,0.9284700155258179,0.9284700155258179,0
2024-05-14,0.9264799952507019,0.9279500246047974,0.9235000014305115,0.9264799952507019,0.9264799952507019,0
2024-05-15,0.9246799945831299,0.9247599840164185,0.9196000099182129,0.9246799945831299,0.9246799945831299,0
2024-05-16,0.9182900190353394,0.9212200045585632,0.9176999926567078,0.9182900190353394,0.9182900190353394,0
2024-05-17,0.9201499819755554,0.922819972038269,0.9192100167274475,0.9201499819755554,0.9201499819755554,0
2024-05-20,0.9194999933242798,0.9212300181388855,0.9186999797821045,0.9194999933242798,0.9194999933242798,0
2024-05-21,0.920740008354187,0.921999990940094,0.9194999933242798,0.920740008354187,0.920740008354187,0
2024-05-22,0.9212200045585632,0.9240000247955322,0.9204000234603882,0.9212200045585632,0.9212200045585632,0
2024-05-23,0.923770010471344,0.924809992313385,0.9207000136375427,0.923770010471344,0.923770010471344,0
2024-05-24,0.924839973449707,0.9254000186920166,0.9211000204086304,0.924839973449707,0.924839973449707,0
2024-05-27,0.9218599796295166,0.9223600029945374,0.920199990272522,0.9218599796295166,0.9218599796295166,0
2024-05-28,0.9206500053405762,0.9208899736404419,0.9183200001716614,0.9206500053405762,0.9206500053405762,0
2024-05-29,0.921500027179718,0.9251099824905396,0.9208999872207642,0.921500027179718,0.921500027179718,0
2024-05-30,0.9257699847221375,0.9268699884414673,0.921999990940094,0.9257699847221375,0.9257699847221375,0
2024-05-31,0.9229000210762024,0.9249299764633179,0.9189000129699707,0.9229000210762024,0.9229000210762024,0
2024-06-03,0.9214000105857849,0.9235299825668335,0.9182000160217285,0.9214000105857849,0.9214000105857849,0
2024-06-04,0.9168099761009216,0.9207500219345093,0.9158999919891357,0.9168099761009216,0.9168099761009216,0
2024-06-05,0.9189599752426147,0.9207299947738647,0.9182800054550171,0.9189599752426147,0.9189599752426147,0
2024-06-06,0.9195799827575684,0.9204999804496765,0.9175400137901306,0.9195799827575684,0.9195799827575684,0
2024-06-07,0.917900025844574,0.9254999756813049,0.9172800183296204,0.917900025844574,0.917900025844574,0
2024-06-10,0.9277399778366089,0.9316499829292297,0.9273999929428101,0.9277399778366089,0.9277399778366089,0
2024-06-11,0.9290000200271606,0.9327399730682373,0.9282000064849854,0.9290000200271606,0.9290000200271606,0
2024-06-12,0.9310700297355652,0.9315299987792969,0.9215099811553955,0.9310700297355652,0.9310700297355652,0
2024-06-13,0.9247999787330627,0.9298999905586243,0.9243999719619751,0.9247999787330627,0.9247999787330627,0
2024-06-14,0.9312000274658203,0.9373700022697449,0.9305999875068665,0.9312000274658203,0.9312000274658203,0
2024-06-17,0.933899998664856,0.9354000091552734,0.9334999918937683,0.9350000023841858,0.9350000023841858,0
